num_levels,num_features,vector_dimension,bipolar_mode,precomputed_item_memory,use_genetic_item_memory,ga_selection_mode,n_gram_size,window,downsample,validation_ratio,overall_accuracy,class_average_accuracy,class_vector_similarity,correct,not_correct,transition_error,total,info
61,32,2048,0,1,0,0,5,100,1,0.000000,1.00000000,1.00000000,0.20664062,174,0,0,174,"model=mine,scope=dataset,dataset=3,phase=test"
61,32,2048,0,1,0,0,5,100,1,0.000000,0.91522989,0.91457983,0.29570313,637,59,0,696,"model=mine,scope=overall,phase=test"
71,32,2048,0,1,0,0,5,100,1,0.000000,0.99425287,0.99428571,0.15156250,173,1,0,174,"model=mine,scope=dataset,dataset=0,phase=test"
71,32,2048,0,1,0,0,5,100,1,0.000000,0.88505747,0.88554622,0.63222656,154,18,2,174,"model=mine,scope=dataset,dataset=1,phase=test"
71,32,2048,0,1,0,0,5,100,1,0.000000,0.89080460,0.89142857,0.16855469,155,18,1,174,"model=mine,scope=dataset,dataset=2,phase=test"
71,32,2048,0,1,0,0,5,100,1,0.000000,0.99425287,0.99428571,0.21386719,173,0,1,174,"model=mine,scope=dataset,dataset=3,phase=test"
71,32,2048,0,1,0,0,5,100,1,0.000000,0.94109195,0.94138655,0.29155273,655,37,4,696,"model=mine,scope=overall,phase=test"
81,32,2048,0,1,0,0,5,100,1,0.000000,0.98850575,0.98857143,0.15429688,172,2,0,174,"model=mine,scope=dataset,dataset=0,phase=test"
81,32,2048,0,1,0,0,5,100,1,0.000000,0.73563218,0.73697479,0.61640625,128,44,2,174,"model=mine,scope=dataset,dataset=1,phase=test"
81,32,2048,0,1,0,0,5,100,1,0.000000,0.90804598,0.90857143,0.15820312,158,16,0,174,"model=mine,scope=dataset,dataset=2,phase=test"
81,32,2048,0,1,0,0,5,100,1,0.000000,0.98275862,0.98285714,0.20839844,171,3,0,174,"model=mine,scope=dataset,dataset=3,phase=test"
81,32,2048,0,1,0,0,5,100,1,0.000000,0.90373563,0.90424370,0.28432617,629,65,2,696,"model=mine,scope=overall,phase=test"
